x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
4	4	0x602432e8	72	0.002299	0.238972	[]
4	4	0x60243330	12	0.000935	0.097871	[]
4	4	0x6024333c	17444	0.010738	12.393721	[]
4	4	0x60247760	12	0.000951	0.096287	[]
4	4	0x6024776c	64	0.000980	0.498473	[]
4	4	0x602785ac	1140	0.001660	5.238268	[]
4	4	0x60278a78	4	0.000878	0.034750	[]
4	4	0x60278a7c	936	0.001455	4.907870	[]
4	4	0x60278e44	4	0.000789	0.038674	[]
4	4	0x60278e48	4	0.000970	0.031465	[]
4	4	0x60278f74	24	0.001161	0.157650	[]
4	4	0x60278f8c	68	0.000754	0.688209	[]
5	4	0x602432e8	72	0.000784	0.700948	[]
5	4	0x60243330	12	0.000889	0.103011	[]
5	4	0x6024333c	17444	0.008962	14.850029	[]
5	4	0x60247760	12	0.000930	0.098454	[]
5	4	0x6024776c	64	0.000856	0.570745	[]
5	4	0x602785ac	1140	0.001577	5.514323	[]
5	4	0x60278a78	4	0.000797	0.038280	[]
5	4	0x60278a7c	936	0.001390	5.136202	[]
5	4	0x60278e44	4	0.000861	0.035441	[]
5	4	0x60278e48	4	0.000844	0.036146	[]
5	4	0x60278f74	24	0.000856	0.213938	[]
5	4	0x60278f8c	68	0.001204	0.430829	[]
5	5	0x602432e8	72	0.000951	0.577806	[]
5	5	0x60243330	12	0.000731	0.125201	[]
5	5	0x6024333c	17444	0.006740	19.746267	[]
5	5	0x60247760	12	0.000680	0.134577	[]
5	5	0x6024776c	64	0.000679	0.718875	[]
5	5	0x602785ac	1140	0.001029	8.456253	[]
5	5	0x60278a78	4	0.000638	0.047808	[]
5	5	0x60278a7c	936	0.000952	7.499609	[]
5	5	0x60278e44	4	0.000681	0.044837	[]
5	5	0x60278e48	4	0.000658	0.046406	[]
5	5	0x60278f74	24	0.000652	0.280879	[]
5	5	0x60278f8c	68	0.000688	0.753779	[]
4	5	0x602432e8	72	0.000784	0.700642	[]
4	5	0x60243330	12	0.000689	0.132830	[]
4	5	0x6024333c	17444	0.004982	26.712132	[]
4	5	0x60247760	12	0.000616	0.148649	[]
4	5	0x6024776c	64	0.000587	0.831372	[]
4	5	0x602785ac	1140	0.000819	10.625365	[]
4	5	0x60278a78	4	0.000565	0.054026	[]
4	5	0x60278a7c	936	0.000762	9.366771	[]
4	5	0x60278e44	4	0.000587	0.051993	[]
4	5	0x60278e48	4	0.000560	0.054459	[]
4	5	0x60278f74	24	0.000580	0.315467	[]
4	5	0x60278f8c	68	0.000582	0.890680	[]
3	4	0x602432e8	72	0.000598	0.917917	[]
3	4	0x60243330	12	0.000780	0.117389	[]
3	4	0x6024333c	17444	0.004865	27.358677	[]
3	4	0x60247760	12	0.000620	0.147637	[]
3	4	0x6024776c	64	0.000653	0.747299	[]
3	4	0x6027695c	1140	0.000869	10.004543	[]
3	4	0x60276e28	4	0.000598	0.051022	[]
3	4	0x60276e2c	936	0.000799	8.932176	[]
3	4	0x602771f4	4	0.000577	0.052853	[]
3	4	0x602771f8	4	0.000557	0.054813	[]
3	4	0x60277324	24	0.000696	0.263009	[]
3	4	0x6027733c	68	0.000642	0.807534	[]
3	3	0x602432e8	72	0.000554	0.991043	[]
3	3	0x60243330	12	0.000576	0.158861	[]
3	3	0x6024333c	12004	0.003408	26.870008	[]
3	3	0x60246220	12	0.000590	0.155129	[]
3	3	0x6024622c	64	0.000587	0.832263	[]
3	3	0x6026ff7c	820	0.000741	8.447025	[]
3	3	0x60270308	4	0.000568	0.053760	[]
3	3	0x6027030c	936	0.000816	8.748158	[]
3	3	0x602706d4	4	0.000570	0.053554	[]
3	3	0x602706d8	4	0.000574	0.053202	[]
3	3	0x60270804	24	0.000680	0.269310	[]
3	3	0x6027081c	68	0.000559	0.927334	[]
4	3	0x602432e8	72	0.000590	0.931718	[]
4	3	0x60243330	12	0.000559	0.163846	[]
4	3	0x6024333c	3028	0.001326	17.427065	[]
4	3	0x60243f10	12	0.000551	0.166175	[]
4	3	0x60243f1c	64	0.000551	0.886422	[]
4	3	0x6025c28c	292	0.000637	3.497953	[]
4	3	0x6025c408	4	0.000561	0.054378	[]
4	3	0x6025c40c	936	0.000734	9.729859	[]
4	3	0x6025c7d4	4	0.000523	0.058301	[]
4	3	0x6025c7d8	4	0.000537	0.056815	[]
4	3	0x6025c904	24	0.000543	0.336968	[]
4	3	0x6025c91c	68	0.000626	0.828310	[]
6	4	0x602432e8	72	0.000553	0.992594	[]
6	4	0x60243330	12	0.000539	0.169887	[]
6	4	0x6024333c	52	0.000759	0.522990	[]
6	4	0x60243370	800	0.000783	7.792053	[]
6	4	0x60243690	16	0.000541	0.225529	[]
6	4	0x602436b8	4	0.000578	0.052763	[]
6	4	0x602436bc	12	0.000568	0.161096	[]
