x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
4	4	0x602432e8	72	0.002825	0.194435	[]
4	4	0x60243330	12	0.001115	0.082085	[]
4	4	0x6024333c	17444	0.011140	11.946898	[]
4	4	0x60247760	12	0.001047	0.087434	[]
4	4	0x6024776c	72	0.000933	0.588464	[]
4	4	0x602477b4	15360	0.010167	11.525794	[]
4	4	0x60250644	1140	0.001436	6.055830	[]
4	4	0x60250b10	4	0.000844	0.036141	[]
4	4	0x60250b14	128	0.000894	1.092360	[]
4	4	0x60250b98	4	0.000826	0.036935	[]
4	4	0x60250b9c	4	0.000834	0.036580	[]
4	4	0x60250cb4	24	0.000767	0.238704	[]
4	4	0x60250ccc	36	0.000822	0.333973	[]
5	4	0x602432e8	72	0.000999	0.549627	[]
5	4	0x60243330	12	0.000812	0.112736	[]
5	4	0x6024333c	17444	0.009455	14.075442	[]
5	4	0x60247760	12	0.001017	0.090016	[]
5	4	0x6024776c	72	0.000876	0.627292	[]
5	4	0x602477b4	14880	0.007095	16.000429	[]
5	4	0x60250644	1140	0.001434	6.063407	[]
5	4	0x60250b10	4	0.000884	0.034512	[]
5	4	0x60250b14	128	0.000801	1.218476	[]
5	4	0x60250b98	4	0.000725	0.042095	[]
5	4	0x60250b9c	4	0.001116	0.027347	[]
5	4	0x60250cb4	24	0.000806	0.227110	[]
5	4	0x60250ccc	36	0.000686	0.400310	[]
5	5	0x602432e8	72	0.000944	0.581994	[]
5	5	0x60243330	12	0.001108	0.082631	[]
5	5	0x6024333c	17444	0.018698	7.117801	[]
5	5	0x60247760	12	0.000749	0.122246	[]
5	5	0x6024776c	56	0.000648	0.658826	[]
5	5	0x602477a4	10240	0.003256	23.997185	[]
5	5	0x60250634	1140	0.001618	5.376068	[]
5	5	0x60250b00	4	0.000841	0.036277	[]
5	5	0x60250b04	128	0.000637	1.532089	[]
5	5	0x60250b88	4	0.000607	0.050296	[]
5	5	0x60250b8c	4	0.000599	0.050976	[]
5	5	0x60250c78	24	0.000677	0.270267	[]
5	5	0x60250c90	28	0.000590	0.361967	[]
4	5	0x602432e8	72	0.000762	0.720941	[]
4	5	0x60243330	12	0.000624	0.146611	[]
4	5	0x6024333c	15812	0.004493	26.850546	[]
4	5	0x60247100	12	0.000692	0.132363	[]
4	5	0x6024710c	56	0.000608	0.702774	[]
4	5	0x60247144	9760	0.002978	25.007067	[]
4	5	0x6024ffd4	1044	0.000903	8.817464	[]
4	5	0x60250440	4	0.000603	0.050584	[]
4	5	0x60250444	128	0.000587	1.664135	[]
4	5	0x602504c8	4	0.000545	0.055953	[]
4	5	0x602504cc	4	0.000531	0.057523	[]
4	5	0x602505b8	24	0.000731	0.250465	[]
4	5	0x602505d0	28	0.000531	0.401965	[]
3	4	0x602432e8	72	0.000784	0.700442	[]
3	4	0x60243330	12	0.000640	0.143050	[]
3	4	0x6024333c	52	0.000627	0.633100	[]
3	4	0x60243370	16	0.000590	0.207074	[]
