x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
4	4	0x602432e8	72	0.002435	0.225635	[]
4	4	0x60243330	12	0.000969	0.094491	[]
4	4	0x6024333c	52	0.000917	0.432778	[]
4	4	0x60243370	16	0.001042	0.117128	[]
4	4	0x60451ed0	72	0.001159	0.473866	[]
4	4	0x60451f18	12	0.001099	0.083335	[]
4	4	0x60451f24	6836	0.004644	11.231097	[]
4	4	0x604539d8	12	0.001209	0.075733	[]
4	4	0x604539e4	40	0.001042	0.292944	[]
4	4	0x60453a0c	2000	0.001827	8.350256	[]
4	4	0x6045482c	516	0.001006	3.912919	[]
4	4	0x60454a88	4	0.000929	0.032847	[]
4	4	0x60454a8c	404	0.000971	3.172828	[]
4	4	0x60454c20	4	0.000989	0.030841	[]
4	4	0x60454c60	24	0.000840	0.217986	[]
4	4	0x60454c78	20	0.000823	0.185499	[]
